p1,p2,truth,prediction
Q07915,P28239,0,4.0627128328196704e-09
P53550,P38123,0,2.935713534790198e-14
P33301,P32610,0,8.786760474777111e-08
Q12236,Q12071,0,3.2405543606728315e-05
Q06631,P47104,0,3.1652803045290057e-07
P41818,P40541,0,2.8495122927907346e-11
Q05949,P32529,0,1.0249135762308015e-08
Q07509,P40325,0,1.757633683041604e-08
P48566,P36009,0,3.0878893886310266e-10
Q06630,P53181,0,2.0104664599784883e-06
Q12450,P53258,0,2.842657139952125e-14
P41912,P38429,0,0.9374510049819946
Q04461,Q03774,0,7.301677318327648e-11
Q01159,P40991,0,2.394136833228089e-10
P33204,P13259,0,4.087569394073398e-09
Q06676,P19358,0,2.5637740819206556e-08
Q06405,P53322,0,5.42316322058034e-12
Q01329,P28834,0,2.025133653660305e-06
Q05022,P38121,0,5.069799025037014e-10
Q04739,P34224,0,7.953413725140732e-14
P53824,P38794,0,1.2138020623331247e-12
Q12335,Q04003,0,4.326251024089345e-10
P45818,P23287,0,1.3642159624183137e-10
Q99382,Q03322,0,2.566645918022914e-08
P53959,P47012,0,7.735393978691718e-07
Q04958,P26448,0,9.372363996007493e-13
P40395,P40360,0,5.7295378610433545e-06
Q12402,Q08215,0,6.617996373137203e-09
Q12406,Q08962,0,1.647337732890719e-08
P53633,P38113,0,4.815489340614931e-09
Q01329,P53552,0,4.8134687347101135e-09
P40456,P38708,0,2.2209470373901752e-11
Q01080,P38801,0,6.4590208737058674e-09
Q03750,P39723,0,4.169093958950043e-10
P53863,P49334,0,3.9915100846950324e-13
P39960,P38298,0,4.2694385353481135e-12
P47038,P00830,0,1.6215322418133837e-08
P39928,P38959,0,5.187464498755678e-13
Q05775,P11710,0,4.409958509477008e-12
Q12341,Q08465,0,4.732429559339835e-09
Q03862,Q03323,0,1.9367991654917205e-09
Q06673,Q03103,0,5.179115816766888e-11
Q00873,P25346,0,1.5824687338295007e-08
P40541,P35177,0,6.6119446919812256e-15
Q06549,P53171,0,5.634066546633676e-09
Q06651,P39706,0,1.4389233804479318e-08
P53081,P11972,0,1.0174416864572322e-09
Q08746,P53973,0,3.894188793651665e-08
P34162,P07250,0,6.078438197221203e-09
P53061,P25046,0,5.311712811817415e-06
Q02159,P25303,0,1.883524065882103e-11
Q00772,P40155,0,2.5754239629804943e-08
Q00416,P38842,0,8.9157623506253e-07
Q12692,P22147,0,2.223395729680777e-12
Q07904,P38690,0,6.323487566906039e-11
Q06677,Q05933,0,4.186485469404033e-08
P53754,P43572,0,3.96838073513095e-09
P40352,P28743,0,1.1216155781923476e-09
P41920,P04050,0,1.6159151111378584e-13
P54837,P40020,0,6.876399129396304e-05
P38286,P31412,0,1.3866366721515533e-08
P32494,P13186,0,1.5175218026630688e-10
P38910,P33754,0,3.779236294576549e-06
P39520,P09119,0,1.0066489721793914e-06
P32319,P09733,0,4.199383965897141e-06
P38702,P33411,0,6.10748535079253e-11
Q12297,Q12264,0,2.833867256413214e-07
Q12692,P32350,0,4.523674403816846e-12
P39704,P32899,0,1.77731351858057e-09
P41808,P08456,0,2.471883531196539e-10
Q03776,P34238,0,4.013921833800893e-11
P53549,P04051,0,1.506998842160101e-06
Q99383,Q02206,0,8.716472682523957e-11
P39723,P35191,0,4.618326610028589e-09
Q02204,P40480,0,1.6101957101000153e-07
P53743,P36009,0,4.1221397822921446e-11
Q03010,P38111,0,5.739249075986663e-10
P47822,P07342,0,4.964900934822936e-09
P36034,P32914,0,1.1990044512799614e-08
P53115,P32468,0,1.0486994597158628e-06
P40892,P40434,0,3.0469266221189173e-06
P38811,P13712,0,5.254847224023251e-07
Q01560,P23585,0,3.9603934021137377e-10
P40003,P25632,0,3.436582119320519e-05
P32829,P31378,0,8.052269549807534e-06
P38920,P25604,0,1.4110672736933338e-06
Q02208,P24867,0,4.479029560439107e-12
Q12243,P21957,0,6.634049043441337e-08
P32334,P06700,0,1.8925387645918335e-10
Q04935,P53930,0,2.5614788068395455e-10
P50090,P25344,0,1.5474255178008628e-14
P48525,P25580,0,9.940833963287266e-13
P48568,P32328,0,5.559268174692988e-06
Q06525,P05453,0,2.957827746286057e-06
Q00873,P38310,0,1.8612672292306343e-08
P43535,P32838,0,5.549318782271939e-10
P40341,P00359,0,6.946952735287226e-11
Q12004,P32453,0,3.877005656249821e-05
P53538,P10566,0,7.918077358226583e-07
Q01852,P24783,0,1.515654801664823e-08
Q05359,P06701,0,5.153805382462906e-09
P53337,P11745,0,1.292358026150353e-10
P42839,P25580,0,1.413937695815548e-07
Q12433,P20457,0,2.0120394239597772e-10
P47037,P43601,0,8.137991691116453e-13
P50106,P40335,0,4.7539367642457364e-07
Q06598,P32602,0,2.1114856282693217e-13
Q03954,P53299,0,2.3986007136045373e-07
Q12450,P32558,0,5.185123441719952e-08
P53323,P46961,0,1.0265642231676447e-13
P25358,P14737,0,3.2455622526539676e-14
P32854,P32558,0,2.6660259777600004e-07
Q02784,P14681,0,4.2225747204360786e-11
Q07921,P53323,0,9.049520022230695e-10
P47166,P04819,0,0.0005699766334146261
P32499,P19658,0,3.4632702521769643e-13
Q12450,P38700,0,3.4321500502754176e-11
P22336,P14242,0,1.2503018585741099e-11
P36107,P16649,0,1.7915519379130274e-07
P48510,P40064,0,4.51363621323253e-06
Q03919,P39955,0,6.010751452123486e-09
P38123,P21672,0,4.5510418350547255e-11
Q01939,P36016,0,5.7152337973320755e-08
P43603,P38703,0,2.007869426279285e-09
P53163,P38988,0,1.4705682852000912e-11
Q04110,P42846,0,7.398967341032403e-07
Q07915,P38911,0,6.366018823200648e-09
Q08553,P17629,0,4.1800119138582503e-13
P39101,P06704,0,2.825100011705217e-07
P40457,P38068,0,3.2167615793277093e-11
P40395,P39534,0,4.8857553558434574e-09
P38759,P06783,0,2.55490156808591e-10
P39717,P01149,0,2.2526541396117317e-11
P40357,P33419,0,4.474756281069858e-07
Q12276,P13393,0,8.07307165562321e-10
Q12063,P38262,0,1.2746440014588245e-10
P41546,P38960,0,3.3956982292693283e-07
Q01560,P21691,0,6.738169592603038e-13
Q04048,Q03935,0,3.2640446079312824e-07
Q02608,P57743,0,7.858895756385209e-10
P38993,P38247,0,1.712075103910138e-08
Q06102,P26798,0,2.032112078609316e-08
Q07350,P01120,0,1.0422894547446049e-08
Q04089,P32559,0,0.999543309211731
P53250,P47061,0,8.487149351366075e-12
P36121,P07347,0,2.3240166058258183e-07
Q12223,P38705,0,1.0281314688498355e-10
Q08975,P18851,0,7.356446007911188e-11
P53952,P38989,0,4.81795137119434e-09
P46681,P13517,0,1.8080788255492308e-10
P38860,P15873,0,4.582956947274397e-08
P53271,P38286,0,5.415710901957027e-08
P38960,P20449,0,4.012708831879763e-09
Q06651,P28000,0,7.887112074556057e-10
Q03455,P23644,0,3.40477483446594e-13
P53971,P40970,0,7.39418215545129e-09
Q01684,P36131,0,3.13326829759486e-11
P43603,P08539,0,0.000197301444131881
P40151,P38806,0,9.125341904336892e-08
Q07904,Q04673,0,1.2703525518956629e-18
Q12389,Q12327,0,5.910399665347288e-13
P40422,P10862,0,1.649443470697065e-09
P38298,P32767,0,2.954977373903489e-10
P53971,P38995,0,2.153030038698489e-07
Q12494,P38204,0,3.101910728275925e-09
P39003,P16521,0,1.144728734546463e-12
Q02875,P47042,0,2.3264608017825594e-09
Q05027,P43682,0,1.714935751806479e-05
Q12186,P38272,0,1.0063890698575051e-07
Q08886,P33421,0,1.246541932176104e-11
Q12518,P19358,0,1.3627603490107276e-09
Q03655,P39009,0,7.186373807144264e-08
P40356,P13856,0,2.667480993034932e-11
Q08902,P25648,0,2.877675042700645e-10
Q02205,P25656,0,1.9911194915067654e-09
P32916,P10507,0,3.3301837731869455e-08
Q08004,Q06339,0,7.954809007060248e-06
P38789,P26755,0,2.9266961076857e-10
Q12004,P19262,0,1.980216338126617e-12
Q12129,P52917,0,4.995551989850355e-07
Q01217,P53735,0,1.586969054431786e-12
P39998,P26798,0,8.478365032260626e-08
P46678,P38274,0,1.3663097042648786e-10
Q06160,P12887,0,1.0711888190698127e-12
P47187,P40302,0,2.630426605698677e-11
P34218,P24482,0,5.768510558112894e-09
P32657,P25358,0,6.131392615849052e-10
P38811,P07274,0,4.765012363350252e-06
P36024,P25046,0,1.2869280752170198e-08
Q04461,P33201,0,1.4459381469933419e-09
P48234,P46956,0,1.2743079161325888e-11
Q12019,P12294,0,1.9492658509534522e-07
Q08902,P36037,0,4.1503263048525696e-08
Q01080,P32578,0,2.92137564139594e-10
P53236,P40020,0,3.6322271145666774e-12
Q03656,P07257,0,1.0921104298677875e-11
P53855,P34162,0,9.210487927902022e-11
Q12138,Q04651,0,5.3625893059461305e-08
Q03785,P53823,0,1.9355581581947945e-09
P40969,P19524,0,1.5602050207341733e-10
Q06640,P53823,0,1.4488762190012494e-08
Q99190,P40095,0,2.7342407851738137e-11
P53256,P38068,0,9.163740322115643e-10
P53953,P39955,0,7.141466862314871e-10
P21538,P00830,0,1.6314827266938892e-10
Q04199,P00128,0,1.4475861915413946e-12
P40094,P26755,0,2.9490085580619052e-05
P53959,P39531,0,3.192377251437506e-09
P53231,P07991,0,1.139086047707849e-11
P36973,P32916,0,1.8008395841206948e-07
Q03656,Q03148,0,2.9826540542954305e-11
P40957,P25357,0,5.077492315486154e-10
Q12692,Q00873,0,1.275886205576171e-07
P43545,P33311,0,8.577715794599872e-12
Q12158,Q02516,0,4.783960338983206e-09
Q03976,P14680,0,4.7604400421619175e-09
P53750,P39004,0,1.0140989305620126e-14
P30619,P00420,0,5.149300083551189e-11
P39004,P38720,0,7.534649293372553e-11
P39011,P32601,0,1.0253398130544156e-08
P43602,P32504,0,6.525397111545317e-06
P52488,P34216,0,1.3007226589215048e-12
Q12464,P11914,0,2.3052498363540508e-05
P42946,P25298,0,1.567166119098573e-10
Q03919,P53973,0,3.0619872859460884e-08
P52910,P23255,0,4.0263609113466714e-10
Q08685,P53124,0,3.6506225820076565e-10
P32571,P21951,0,1.9232887309671154e-13
P43596,P40965,0,1.7940207897026994e-07
Q08444,Q02805,0,2.8168705432443653e-13
P35189,P11746,0,5.005630632215485e-11
P12383,P07261,0,4.315855658965084e-11
Q12527,Q12019,0,1.2154804608144332e-05
Q08581,P06786,0,9.790843691348527e-09
Q06551,P32558,0,1.2317208586409834e-07
Q02825,P32559,0,1.7343813851766754e-07
Q03162,P53740,0,3.778837312506944e-11
P38123,P30822,0,6.514244005328962e-11
Q03654,P14908,0,4.5295116990473616e-08
P43609,P10834,0,6.871523964946391e-06
P41912,P19657,0,4.408956311152679e-09
P32803,P28743,0,1.6718414846961238e-11
P38351,P38077,0,6.216307850415159e-13
Q06218,P32581,0,3.3996943038516747e-09
Q07986,P53952,0,1.2930306070302322e-07
P57743,P42944,0,1.8827835290835537e-08
P46954,P25575,0,2.0556444724206813e-06
P41817,P09734,0,1.863077692121351e-09
P32855,P15367,0,1.1152595340291338e-11
Q12071,P10961,0,9.414858504896984e-05
P38337,P25649,0,1.3439261856151852e-11
P38153,P25297,0,8.660212130751077e-11
P53236,P38627,0,1.5923161400532848e-10
Q12159,Q03691,0,0.21485941112041473
P38881,P33333,0,5.856638958523508e-12
Q08562,P27514,0,2.540365053732563e-12
Q06224,P38276,0,5.521187673718231e-12
P23561,P07248,0,7.677031232944387e-11
P40005,P38953,0,1.2105311952836928e-07
Q12018,P40352,0,5.568547223333553e-08
P53086,P25441,0,2.476097382686504e-10
Q12390,P12294,0,9.216630125763459e-09
Q12462,Q12335,0,2.1695518270803404e-08
P38111,P07264,0,1.9251616360099755e-12
P47123,P32319,0,2.2747394723410252e-06
P38344,P14906,0,3.9845652276791765e-13
P35842,P25604,0,1.9377480384719092e-06
P45818,P35210,0,2.515533914504431e-08
P39112,P06169,0,1.787798104002647e-10
Q03761,P53933,0,4.683533560978503e-10
P38149,P23285,0,2.2415606697190338e-12
Q04673,P38794,0,9.557706848184466e-10
Q03899,P21957,0,7.74769375766482e-07
Q01722,P33411,0,7.482423569626917e-10
P38153,P32494,0,6.273081359919885e-11
P47115,P38627,0,1.1767855787048198e-11
P47171,P40960,0,2.1884065670718655e-09
P47057,P13382,0,8.571155376557726e-07
P53389,P38334,0,9.336600242937365e-11
P52917,P34160,0,8.798608508442385e-10
P47187,P31688,0,7.786393751985088e-11
Q12343,P46682,0,2.6981212403187627e-11
Q03373,P40434,0,7.707119209499069e-08
P48562,P38842,0,3.238504220348659e-08
Q03750,P00175,0,5.7569199407581095e-11
P41810,P38915,0,2.488314443382933e-08
P46681,P33313,0,8.145262242464923e-12
P43682,P43568,0,1.1242173164616176e-10
P38703,P07256,0,1.9703237796875328e-07
Q12174,Q05947,0,6.388426498915578e-08
Q12692,Q06405,0,9.797896609597956e-07
Q07800,P21243,0,8.633783750155999e-07
Q06200,P53924,0,4.542072881003056e-12
Q03619,P29539,0,1.4985747043283482e-07
P38881,P38276,0,6.294198495737646e-11
Q03323,P38785,0,3.214264410189571e-08
P48524,P47123,0,1.90376795217162e-07
Q12107,P20434,0,2.8542462837677363e-10
P53174,P32481,0,2.063268722540812e-10
P20438,P12887,0,5.323330751899613e-13
P54784,P53145,0,1.610959837750059e-10
P35842,P00724,0,9.925377071340336e-07
P25441,P22224,0,2.8311337718633922e-09
Q05931,P40565,0,1.8577444027556567e-09
P38999,P38717,0,6.358127913053124e-10
P38555,P07249,0,9.080499546731957e-11
Q06406,Q03323,0,1.1736507588011591e-07
P43621,P25360,0,6.093531368378535e-08
P53261,P47052,0,6.175008060438358e-09
P47052,P11154,0,2.391881253061001e-06
P32793,P21827,0,6.286746720673671e-15
Q08601,P38867,0,1.7568979604476453e-10
Q08980,P25559,0,1.5085394955774434e-12
Q08465,P53901,0,0.9999982118606567
P46671,P38920,0,0.7636512517929077
Q03558,P40968,0,2.3601385602811664e-12
P25657,P16387,0,3.1886409068704324e-09
P16370,O13565,0,1.8153958154451533e-12
P35691,P23595,0,1.095051072041997e-08
Q01080,P38274,0,1.8915066735125663e-10
P38988,P32529,0,1.698071173450444e-05
Q06632,P53202,0,1.3632517337214267e-09
Q04110,P25346,0,2.2106888764028554e-08
Q07478,P36172,0,6.244441660123055e-15
P38956,P38827,0,1.8674546353736332e-08
P53740,P53171,0,1.0
P36161,P02294,0,2.594887915652322e-10
Q06169,P21691,0,4.0427226453629284e-13
P45818,P38995,0,1.0334088029750887e-09
P47117,P32787,0,2.4027750900046385e-09
P50278,P38298,0,7.495183140804329e-09
P32944,P30606,0,5.340552320376446e-07
P53271,P40456,0,1.5122797111799535e-11
Q12194,P47050,0,8.863892259070028e-11
Q99382,P32912,0,7.918439237641905e-09
Q99176,Q12270,0,3.9136526908123415e-08
P50875,P39717,0,2.23589874913388e-12
P36172,P29539,0,1.036587615743656e-08
P48566,P21304,0,3.493850542213295e-09
Q01329,P00420,0,1.9240059145886335e-07
P40316,P38240,0,1.4634003731028855e-10
P38744,P30822,0,1.6533790869743825e-07
Q12363,P36027,0,9.19723281908591e-15
Q12233,P50275,0,8.376061649828515e-11
Q12483,P27692,0,1.1063885096973536e-07
P47052,P32805,0,0.9999756813049316
P32528,P26798,0,1.9580730281631986e-07
Q07834,P27476,0,4.368275519084364e-09
Q06164,P34218,0,2.86192891607584e-09
Q12233,P32588,0,9.472381212738412e-12
Q07471,P47052,0,8.172668231054558e-08
P53961,P35842,0,5.254834377410589e-06
Q06644,P25605,0,4.49010030545427e-11
P57744,P31412,0,1.589828269032978e-09
P33200,P10834,0,4.290324762123987e-10
P43594,P15992,0,3.516697688610293e-08
P42846,P38811,0,3.60912672476843e-05
Q06651,P25301,0,2.995636377844946e-11
Q06168,P06844,0,2.083094287341769e-11
Q12321,Q03656,0,1.1601155799900731e-11
P54791,P43602,0,3.8137947910854564e-08
P36027,P28239,0,0.00013379863230511546
Q06440,P08518,0,3.1711810066781254e-08
P49956,P38821,0,9.625088281950411e-09
Q06001,P53250,0,3.2378381226161324e-11
Q02199,P52488,0,1.2817915132079527e-11
P38182,P27476,0,7.491383513524852e-08
P25575,P22214,0,3.5744015747241065e-08
Q12243,Q04067,0,2.2754459774732005e-11
P38838,P38138,0,1.7011603631544858e-05
Q04693,P38957,0,4.817234611209642e-09
P25453,P04786,0,6.777045769013057e-07
P38820,P34238,0,6.806219216698439e-12
Q12440,P35718,0,7.602106444348777e-11
Q05874,P38152,0,4.069294901043463e-10
P53244,P31377,0,3.454232899713361e-09
Q12059,P46680,0,1.3957279776377618e-11
Q12434,Q01217,0,2.6037314665439126e-11
Q03455,P35207,0,3.7427886853159953e-13
Q12174,P00359,0,1.3466872417211562e-07
P34162,P04786,0,6.23123487457633e-05
Q05946,P33759,0,1.7836835049874107e-14
P32838,P18239,0,7.420810249928952e-14
P52917,P38082,0,6.452995648942306e-07
P53032,P08456,0,1.4844905860122992e-10
Q00873,P39994,0,7.347658037559768e-10
Q06344,P39081,0,1.691872739684186e-06
Q04562,P52491,0,6.2432845351900745e-12
Q03533,P25371,0,1.346809952451622e-08
Q03944,P38692,0,8.790322358898095e-10
Q99181,P33122,0,1.1456354087613363e-08
Q03290,P08524,0,7.04010417670875e-13
P40155,P38826,0,2.7894482279577915e-09
P53209,P25657,0,2.491960859885012e-09
P47027,P32783,0,7.062753702193059e-13
P53176,P39563,0,2.03883532279292e-09
Q02939,P25344,0,2.768513890361035e-11
P39929,P38121,0,7.370782384441554e-08
P53877,P38627,0,4.696831031741899e-12
Q03455,Q03406,0,1.8396572459833394e-11
P36125,P27895,0,1.318872094868695e-12
Q12159,P39073,0,2.83625622987671e-10
Q03898,P05626,0,2.5290910699027336e-08
P41815,P36120,0,1.3677691791669222e-11
P46947,O13297,0,1.3295887129061157e-06
P33298,O13297,0,9.052393323827346e-08
Q06640,P53147,0,2.257424966628594e-14
Q92316,P33400,0,1.734380417062198e-10
P38861,P00128,0,4.4890039602174525e-11
P40475,P22203,0,3.3474941568689687e-11
P25045,P07278,0,2.3989442377025938e-11
Q02908,P38699,0,6.265861718368626e-10
Q12159,P38757,0,8.609555846028627e-10
P33335,P32366,0,8.414283853008797e-11
Q12019,Q02256,0,7.464610689567053e-07
P53886,P20434,0,1.3742535755201235e-12
Q08965,P39706,0,1.5579844081514693e-09
Q04005,P22082,0,3.250695285866856e-12
P21691,P16661,0,3.83349629167265e-14
Q02774,P00729,0,7.731612017281009e-10
P53265,P38764,0,2.2663535048650374e-08
P06778,P00359,0,4.565509081899677e-11
Q12176,P40455,0,5.2618574386542605e-08
P36129,P32898,0,6.838894961447295e-08
P32479,P07834,0,0.013936313800513744
P40327,P35189,0,1.2135029647808437e-09
Q03337,P00854,0,9.151224916736922e-12
Q04272,P32829,0,1.6593357941019349e-06
Q12449,P00128,0,2.924328834641443e-11
P40069,P38907,0,3.4374991741970007e-09
P47053,P15790,0,4.140872689769974e-14
Q12692,P08456,0,8.251933580893933e-10
Q02256,P38968,0,3.8370629340533924e-08
P34218,P33296,0,4.350684360167464e-15
P32835,P02294,0,1.6224470655856749e-09
P40073,P15992,0,8.1625692871512e-09
Q12019,P38789,0,6.709695412610017e-07
Q03790,Q03661,0,1.8112819577531525e-10
Q12262,P18851,0,3.3237741985797653e-12
Q06168,P38627,0,1.5805438555172024e-12
P40892,P32787,0,4.319140245456765e-08
P40956,P25656,0,2.456782333126739e-09
P32387,P32328,0,3.776897197771412e-12
P43622,P14680,0,9.119578869842826e-09
P53731,P47132,0,1.7250702255555694e-10
Q12427,P38272,0,1.9215152136098368e-08
P39987,P12684,0,8.234589472522202e-07
P46673,P04912,0,2.5105390856483556e-12
P54861,P34227,0,3.165321893483508e-10
P46954,P10363,0,6.708524438181485e-07
Q06251,Q04603,0,4.740576264872232e-10
Q03944,P21374,0,1.4251502755691092e-10
P53011,P38072,0,1.2860427132943553e-11
P40341,P15436,0,1.434192625771047e-10
P49166,P11710,0,7.021029591047778e-11
P53974,P48568,0,1.983624542845064e-06
P43682,P32783,0,7.204850605013746e-11
P43545,P38208,0,1.0126904870233489e-09
Q04067,P32453,0,1.0112963938491148e-10
P53281,P38111,0,4.096322586688572e-11
P53068,P39515,0,2.33539576566244e-10
P47129,P38860,0,1.4175014051431845e-08
Q04964,P14242,0,9.961281222103935e-08
P43545,P29311,0,5.409007826528978e-06
Q08214,P32803,0,4.594430791371451e-08
P28004,P07342,0,3.4996418207811075e-07
P50104,P36168,0,1.1180901537954924e-07
Q07350,O13565,0,1.0659458666850696e-06
P32912,P17898,0,4.0720218308365475e-09
P24814,P01097,0,0.0002274613216286525
Q92331,Q12335,0,9.21132237152733e-09
P50091,P26755,0,3.581418148157489e-11
Q04964,P32499,0,2.415509214870326e-08
Q06632,Q00381,0,1.9166312981155897e-09
Q06164,P47025,0,8.094078651765813e-08
Q06580,P39996,0,7.494249665285224e-10
P38068,P17555,0,3.642512680368526e-10
Q06628,P06700,0,1.0369703012935716e-10
P40356,P40325,0,2.676847458971121e-12
P43562,P17119,0,4.140687792641984e-08
Q12321,P27351,0,5.495942936861731e-11
Q08465,P40204,0,3.6375592316062466e-08
P40480,P14242,0,3.658897074210188e-10
P40963,P36036,0,1.958534667778622e-09
P53691,P26449,0,3.100819254142628e-11
P47012,P43560,0,5.816706760697343e-08
P38760,P25371,0,1.3723318659231154e-07
Q02574,P38301,0,3.119187352851327e-09
Q04636,P09959,0,1.1093324869815291e-10
Q06410,P40456,0,1.3607746873756099e-11
Q12034,P25297,0,3.6540551834329804e-11
Q12434,Q12415,0,7.737527285556212e-10
P53313,P27692,0,2.979000102154572e-10
Q12161,P53883,0,5.417536197427353e-09
Q06001,P06700,0,2.3131080384430902e-12
P43560,P00410,0,4.004049003469845e-07
P53316,P24719,0,4.767904474012319e-11
Q06628,Q02776,0,2.144657021418972e-11
P48813,P33339,0,6.7250146965937285e-15
P47029,P32387,0,2.0536946365723452e-08
P47012,P38072,0,2.4988398905634313e-08
Q12050,Q06245,0,1.121152389677027e-11
P47115,P40064,0,2.0262987732166948e-08
P53010,P07257,0,1.1919250308967122e-11
P53437,P07260,0,1.588480458281083e-08
Q12417,P21827,0,3.1274885459176005e-11
Q03465,P34227,0,2.1835550967352901e-07
P47029,P25299,0,4.348884100058292e-11
P53045,P40360,0,1.1666716481784078e-09
P39735,P39517,0,1.231325263972849e-09
P39987,P26798,0,3.9693102849014394e-07
P38156,P25646,0,7.18507067176688e-07
P40510,P39954,0,1.0
P50104,P38998,0,8.492621645928011e-07
P53865,P53045,0,3.9042546973178105e-10
Q03337,P39734,0,5.647215743920242e-07
P53538,P10834,0,3.108812052232679e-06
Q12066,Q01560,0,4.603783673728934e-11
P35179,P32496,0,7.878786512094393e-09
Q06344,P48836,0,5.202321062824922e-08
P40529,P36168,0,1.8537320983780248e-11
Q02794,P32561,0,3.209762317046838e-11
P53742,P39112,0,1.8487968100888708e-10
Q03976,P25604,0,2.509259910965511e-09
P53176,P40009,0,8.668532471695078e-13
Q04847,P25390,0,1.1122446039735223e-06
P54885,P39996,0,1.8019599701268874e-11
Q12004,P32327,0,3.05236669273512e-11
Q08921,P04050,0,1.7268756953917053e-12
Q00711,P47104,0,4.163009492685887e-09
P25390,P10961,0,3.758117657071125e-07
Q06208,P32571,0,3.480257098134598e-12
Q08496,P39004,0,8.69839578143683e-09
Q06440,P46669,0,1.0054341387233379e-10
Q00539,P19358,0,4.429474742551065e-08
Q06344,Q02199,0,1.7699894883094203e-09
Q08465,P40480,0,1.0191167376660815e-07
Q12154,P47037,0,2.005089844159258e-10
P39702,P38867,0,7.922075218047553e-10
P38819,P12688,0,6.985131873957218e-13
P53851,P33323,0,6.5417843870818615e-06
Q02516,P06634,0,1.770114894793256e-16
Q05016,P40070,0,6.537460572886289e-10
P32562,P02309,0,2.2437692329124737e-11
P38810,P21304,0,1.2531280901839636e-08
P87284,P81450,0,0.002315486315637827
Q06568,P53973,0,1.132458926633717e-08
P46964,P04912,0,4.61644458482624e-06
Q12071,P53163,0,1.6593166947131976e-06
Q12098,Q04673,0,8.917336344893556e-06
Q04004,P39112,0,7.881397756648312e-10
P38930,P38717,0,1.8212970021025399e-10
P33296,P03965,0,2.860434328635919e-12
P39108,P38784,0,1.0795913468752971e-10
Q03322,P25346,0,2.081056216240995e-08
P53116,P38821,0,1.574034479145947e-11
Q08683,Q02825,0,6.199266655571023e-10
Q03018,P38915,0,1.4628693634222145e-07
P54867,P39705,0,2.2027713854344544e-12
P39010,P38637,0,3.793325376033607e-10
Q12174,P40079,0,3.434630713172737e-08
Q99314,P32319,0,0.9999988079071045
P43581,P28708,0,7.78081483791826e-14
Q04601,P39112,0,1.8336747398262077e-10
P46957,P12294,0,4.043106682782849e-10
P32570,P23639,0,4.2964874324979974e-08
P53551,P32480,0,2.5049776489205478e-11
Q08749,P38729,0,2.6604179765854497e-06
Q12138,P36104,0,1.1414169875934022e-06
P42945,P00420,0,1.1884590533917105e-14
P53616,P13902,0,0.9856396913528442
Q03213,P53840,0,4.461370384234442e-09
Q06208,P48837,0,2.838184982173475e-12
P53079,P46949,0,2.5628616640460677e-05
P39521,P30656,0,1.3050156788541045e-10
P40513,P40495,0,3.446546159580066e-09
P87108,P08431,0,7.021702663756457e-10
P54861,P07248,0,6.5011832722783325e-12
P38842,P34238,0,3.7536376784608194e-11
P38929,P33335,0,1.4948634344258416e-11
Q12230,Q02776,0,1.5387403851097048e-10
P38319,P13186,0,1.0617400292289858e-09
P46680,P38262,0,1.308691111034932e-08
P53740,P32349,0,7.76290864923368e-10
P54854,P47083,0,7.47584355531572e-11
P50942,P36129,0,7.517610839391509e-11
Q03010,P32787,0,9.662280753275354e-09
P53252,P39702,0,9.554225188779242e-10
Q12297,P23644,0,9.14077258329371e-09
Q03048,P46964,0,4.992617505195085e-06
Q07376,P16370,0,1.2284963526326426e-16
Q02206,P53552,0,1.766577856221474e-11
P33301,P17214,0,1.179315223254207e-08
Q12315,P47027,0,1.6055188320311664e-13
Q03579,P38859,0,2.4478516951051063e-14
Q12102,P32492,0,2.3998778658773645e-11
Q12330,P04817,0,1.1942929978303596e-09
Q02206,P32634,0,1.903025669989719e-13
Q04370,P53108,0,4.309996370216451e-12
P47042,P35187,0,5.427558846804459e-09
Q12318,Q01852,0,3.0958935415270616e-09
P38352,P29311,0,5.072381958903804e-10
P47185,P00899,0,4.8063629465300295e-11
Q00816,P21705,0,1.213579707837198e-06
P08456,P00950,0,5.063855446074683e-10
P38995,P15790,0,1.7271715169187019e-09
P38788,P35206,0,2.0341913917198973e-11
P35179,P25333,0,4.4139522592523406e-10
Q06490,P31412,0,1.1725729720524214e-08
Q02732,P32642,0,1.8452061059659464e-11
Q03407,P32797,0,3.0802936590301755e-11
P53238,P07703,0,3.797106185032817e-09
P39713,P21538,0,2.3894093301168873e-11
P53116,P50091,0,4.2205374611858915e-11
P18238,P15891,0,6.943614433430056e-11
P53974,P16151,0,2.92433551061632e-14
Q03435,P38313,0,3.9817038555156614e-08
Q08601,P11747,0,4.5319331620774506e-11
P38181,P25336,0,2.3581282902111842e-15
Q03697,P52891,0,2.7291400042650515e-11
P53961,P32849,0,6.032794489657656e-12
Q12159,P47054,0,3.2626709493832617e-12
P25502,P19955,0,1.0841362474423022e-08
Q08746,P53952,0,3.1566246434522327e-06
P40958,P28007,0,1.150751043933751e-12
Q12059,P05453,0,1.8505941137142434e-12
P53735,P25567,0,4.0730532835375755e-10
P39944,P38811,0,1.52276766129944e-06
Q02775,P39925,0,2.0650392684729013e-07
Q12406,P49955,0,9.502562079433119e-07
Q12044,P42841,0,1.4931721766149597e-13
P53253,P38907,0,1.4052798036345848e-08
P33400,P24384,0,2.8004748742205265e-07
Q01217,P47124,0,8.678160729087836e-13
P47029,P27692,0,1.0897680340349325e-06
P53878,P47134,0,1.0122395109612992e-11
Q05568,P07276,0,1.841742557073811e-11
P43609,P32842,0,4.675152487365608e-10
