p1,p2,truth,prediction
Q9FVX3,Q8VZW1,0,0.30265292525291443
Q9SR38,Q9SX65,0,0.5761851668357849
Q9C933,Q9SK33,0,0.9999990463256836
Q9XGN1,Q949W6,0,0.9486751556396484
Q9FK45,Q9C829,0,0.9999997615814209
Q8GX78,Q8RYE2,0,0.0976223573088646
Q8L7E5,Q8GWT5,0,0.6560129523277283
Q9SZZ4,Q9SG79,0,0.9999967813491821
Q8GSI6,Q8VZU9,0,0.8110982179641724
Q8GXA4,Q9ZWT2,0,0.9733750820159912
Q8VZ48,Q94KB4,0,0.9999836683273315
Q9SHG7,Q94F23,0,0.964991569519043
Q147J7,Q9LUK6,0,0.9999150037765503
O64587,Q9FWS3,0,0.9995300769805908
Q8VZJ1,O81062,0,0.9999682903289795
Q9FFS0,Q8RXK1,0,0.9177870750427246
Q9SRH9,Q9LVZ7,0,0.9999768733978271
Q9C7D7,Q94A32,0,0.8827190399169922
Q9SIH4,Q9ZW05,0,0.39134129881858826
Q9CAN1,O22179,0,1.0
O82568,F4KIB2,0,0.07612032443284988
Q8RY98,Q8L7F7,0,0.44707563519477844
Q94AP3,O49629,0,0.8342241048812866
Q9M2J9,O81042,0,0.9996395111083984
Q8GXK5,Q8L616,0,0.9826257228851318
Q1PE15,Q8VZJ5,0,0.9999771118164062
Q9LUK6,Q9S9K9,0,1.0
O22690,Q8GWK2,0,0.9923436045646667
Q9S7M9,Q9LJD9,0,0.8402167558670044
P92941,Q9FZ98,0,0.9998534917831421
Q8VYS5,Q56XU4,0,0.9998983144760132
Q9LU74,O22777,0,1.0
Q8VYV9,Q9SY89,0,0.9999860525131226
Q9XHZ7,Q8VZL7,0,0.9999861717224121
O65389,Q9SIQ8,0,0.9993378520011902
Q9CAA4,Q9LSF6,0,0.9999136924743652
Q9SSQ8,Q9FFS0,0,0.9982263445854187
Q8L925,Q8VYS5,0,0.9888535737991333
Q8GX70,Q8L615,0,0.9999603033065796
Q94EI9,O22224,0,0.9901909828186035
Q9C9Z6,Q94CK3,0,0.9999821186065674
Q9FH92,Q9C8D1,0,0.9999998807907104
Q9SCZ8,Q9C7S5,0,0.9979323148727417
Q9SS37,A8MQR0,0,0.9995822310447693
Q9SGD1,Q9SAD4,0,1.0
P30302,Q9LPU9,0,0.8009845614433289
Q9LNH6,Q9M0V3,0,0.9999868869781494
Q9LPD5,Q93Z42,0,0.24809972941875458
Q9LN63,Q8GUN1,0,0.9999995231628418
Q6NKQ9,Q9LYD3,0,0.9999628067016602
Q9ZV66,Q9SU67,0,0.9994221925735474
Q9LYP1,Q9S7M9,0,0.9999886751174927
Q9SRE4,Q9SJH7,0,0.8962423801422119
Q84MC7,P57752,0,0.9977596998214722
Q7XA86,Q9FGF5,0,0.9999969005584717
Q9SIQ8,Q9SHI7,0,0.9998981952667236
Q9SVG0,Q9FH92,0,0.9857172966003418
Q9FG01,P82874,0,0.9999092817306519
Q9FNN2,Q5YDB6,0,0.9792214035987854
Q9LRT1,P32068,0,0.9997928738594055
Q9M1D0,Q9ZUJ2,0,0.7067771553993225
Q9SIC8,Q9ZUH3,0,0.9999992847442627
Q8RWU6,Q5XF13,0,0.17663367092609406
Q38845,Q94B75,0,0.5615227222442627
Q8GYN0,Q9S7I6,0,0.999991774559021
Q94F23,Q8LF05,0,0.9981282353401184
Q946Y7,O80594,0,0.9999508857727051
Q94F30,Q9CAN1,0,0.9999997615814209
Q8GUL2,O65389,0,0.9999992847442627
P29382,Q94CH8,0,0.9993628859519958
Q8L8N3,Q9M1K3,0,0.7345840930938721
Q9M651,Q9SZZ4,0,0.9999909400939941
Q8GW17,Q38935,0,0.9971844553947449
P48421,O04292,0,0.9999926090240479
Q9FKK1,Q9FG01,0,0.9996389150619507
Q9LW88,Q8GXM8,0,0.8124423623085022
P27202,Q5XEV3,0,0.9979978203773499
O22224,P47192,0,0.9999991655349731
F4IMQ0,Q9LXU1,0,0.9974206686019897
Q9C521,Q8RY98,0,0.858451247215271
Q9FYK5,P42813,0,0.9999758005142212
Q8VYA7,Q8L7G9,0,0.9999998807907104
Q9FF75,Q84JJ0,0,0.9999969005584717
Q9LVD9,O82245,0,0.9135544896125793
Q9M1J1,O82219,0,0.9999990463256836
Q8VZU9,O48741,0,0.991584062576294
Q9SA00,P93830,0,0.9999778270721436
Q6NQG3,Q38845,0,0.9764040112495422
O80837,Q8L925,0,0.9980467557907104
Q9AST5,Q8VZ48,0,0.9812973737716675
Q9SMP3,Q949W5,0,0.9999692440032959
O48847,Q9M390,0,0.9999967813491821
Q9M9U3,Q94AI7,0,0.9991337656974792
Q9S7I6,Q9M1J1,0,0.9995198249816895
Q94CG2,Q38854,0,0.9987291693687439
Q9SGI5,Q5PP32,0,0.9945715069770813
Q8VZL7,O22467,0,0.9999614953994751
Q9FIK0,O82587,0,0.9901933073997498
Q9SX83,Q9SCZ8,0,0.9999212026596069
Q9SY29,O22690,0,0.4451453983783722
Q944H2,Q93V85,0,0.11935529857873917
Q9XFM0,Q8VZJ1,0,0.9999911785125732
Q2VWA2,Q42371,0,0.9971674084663391
P82874,Q8GSI6,0,0.5478257536888123
Q94JU2,Q8L4X4,0,0.9858589768409729
Q9SEU8,Q8GYN0,0,0.9105547070503235
O81062,Q9ZVX8,0,0.7845519781112671
Q949W6,Q8VZ48,0,0.9963261485099792
Q94AY3,Q9M1D0,0,0.9999985694885254
Q9LRB5,Q8VYA7,0,0.31951209902763367
Q84JJ0,Q9LUK6,0,0.9999986886978149
Q84MC9,Q9LU74,0,0.9999861717224121
Q84W04,Q8GXK5,0,0.9125169515609741
Q42328,O82230,0,0.9996579885482788
Q42384,Q93Z42,0,0.9997735619544983
O82245,Q8GYS8,0,0.9995967745780945
Q38822,Q8VZU2,0,0.9999988079071045
Q8L615,Q5XF13,0,0.9999992847442627
Q9LFB8,Q9SZT7,0,0.9244591593742371
Q8L7G9,Q9LT89,0,1.0
Q9ZUA5,O80837,0,0.9997212290763855
C0LGW6,Q9ZSD4,0,0.9988862872123718
Q9SX65,Q9XFB1,0,0.5319299101829529
Q9ZVX8,O64852,0,0.9998633861541748
Q93ZB9,Q9SZZ4,0,0.9999802112579346
Q9LQ32,Q84MC9,0,0.0610920675098896
Q9ZSD4,Q9M8T0,0,0.9998918771743774
Q9FZ96,Q9SA23,0,0.9924978613853455
Q01525,Q84WP5,0,0.9967292547225952
Q9XIN6,Q9FMB6,0,0.9999998807907104
Q8LAZ7,Q9LJD9,0,0.8035246729850769
Q8GWK2,Q9M0V3,0,0.999997615814209
O65154,Q8VZ58,0,0.991547167301178
Q944K2,O22179,0,0.9999833106994629
Q9MAA7,Q5XEV3,0,0.9999192953109741
Q9FE70,Q8LPR5,0,0.9999514818191528
Q9FZB1,Q6NLF5,0,0.05316951870918274
Q94F58,Q38845,0,0.7680153846740723
Q8GUN1,Q9SX83,0,0.9999874830245972
Q94AU5,Q9FKK1,0,0.995069146156311
Q9M1J7,F4JN35,0,0.9960761666297913
Q9C8M9,Q9ZSR7,0,0.2267226129770279
Q38942,Q94CH8,0,0.9999451637268066
Q3YL57,Q9M1J1,0,0.9999648332595825
Q9LSF6,Q9C7D7,0,0.9968922734260559
Q8VZ58,Q9FZ96,0,0.9511512517929077
Q9LDT3,Q9LD45,0,0.999902606010437
P47192,Q9SVG8,0,0.9999986886978149
Q8LBH4,Q9LNH6,0,0.9999854564666748
O82390,Q84N34,0,0.9998831748962402
Q8GWH4,Q9FNN2,0,0.9288625717163086
P46032,Q94A32,0,0.975040078163147
Q9C7S5,Q9LNW0,0,0.2625967860221863
Q9LNM6,P59229,0,0.9890004396438599
Q9SAD4,Q8LAI1,0,0.9871861338615417
Q8LAI1,Q9SA48,0,0.9999978542327881
Q39101,Q8L7G9,0,0.9999998807907104
Q9ZUJ2,Q9LSE2,0,0.9999055862426758
O81788,Q949M9,0,0.9999958276748657
P42813,Q9SGI5,0,0.9999858140945435
Q9FK55,Q8L8N3,0,0.9781832695007324
Q940Y1,Q9FH92,0,0.9996423721313477
Q94AV5,Q9FGF5,0,0.9999959468841553
Q9M9S6,Q9SAD4,0,0.9996370077133179
Q9FH80,Q9S9K9,0,1.0
Q38854,Q9C5Z3,0,0.9919583797454834
O64823,Q39101,0,0.9999926090240479
Q8RWF8,Q84K72,0,0.9999995231628418
Q0WQ91,O04294,0,0.99997878074646
Q8S8K0,Q9ZWS7,0,0.9999978542327881
Q84TK1,Q8S8K0,0,0.9999997615814209
Q9CA42,Q9SRE4,0,0.9999806880950928
Q9FH18,Q8GUN1,0,0.9999996423721313
Q3EDB5,Q56ZZ7,0,0.7521350979804993
Q9SA23,Q9XFM0,0,0.9994756579399109
Q84K72,Q8LF05,0,0.9998987913131714
Q9SY89,Q9SY29,0,0.9963129162788391
Q9ZQ38,Q9XHZ7,0,0.9999867677688599
Q94BX2,O80895,0,1.0
Q93XX0,Q9ZUJ2,0,0.9991742968559265
Q9MA83,Q9ZUA5,0,0.999815046787262
Q8RY62,O04292,0,0.9999983310699463
Q9LMN8,Q8LPR2,0,0.9999794960021973
P53799,Q8RY25,0,0.999990701675415
O22467,Q1PE15,0,0.9999686479568481
O80594,Q9LST3,0,0.9999974966049194
Q9LVZ7,Q8VZJ5,0,0.999972939491272
Q9FHB8,Q9LVZ7,0,0.9997319579124451
Q9LEZ3,Q93V43,0,0.9999998807907104
Q9LP52,Q94KB4,0,1.0
P94077,O82567,0,0.9959927797317505
Q84WI4,O64823,0,0.999991774559021
Q8L9M7,Q9SHG7,0,0.8370257616043091
Q9FFS8,O23413,0,0.35430434346199036
Q9LXJ0,O65154,0,0.9499656558036804
Q9STW3,Q9FL61,0,0.9744082093238831
Q42342,Q8S8K0,0,0.9999649524688721
Q9SRT3,O22777,0,0.9999998807907104
Q9M8T0,Q9LNW0,0,0.05703882873058319
Q8VZU2,Q9CAN1,0,0.9986060261726379
Q94A99,Q9LQ32,0,0.06645984947681427
Q9ZUH3,Q9LNH6,0,0.9998633861541748
Q84N34,Q9SY29,0,0.9998999834060669
Q84WP5,Q9LSW5,0,0.16209982335567474
Q9LPU9,Q8GYX3,0,0.9996258020401001
F4JL11,Q9LEZ3,0,0.9999998807907104
Q93V43,O48741,0,0.9999961853027344
Q9SJH7,Q9C933,0,0.9999613761901855
Q8LB17,Q94AV5,0,0.9999228715896606
Q9SHI7,Q9FGF5,0,0.9999980926513672
Q8RY25,Q8LAI1,0,0.11987223476171494
Q9XFB1,Q9FZ96,0,0.21966256201267242
O64852,Q9SB04,0,0.9999815225601196
Q9SA48,Q6A333,0,1.0
Q5PP32,Q9ZR79,0,0.4647803008556366
Q7X887,Q9LVQ7,0,0.9999974966049194
P32068,Q9C500,0,0.9966172575950623
Q9ZW05,Q9FK55,0,0.4039650857448578
Q941L0,Q9C835,0,0.9999527931213379
Q8GX29,Q9M1J1,0,0.9999985694885254
Q9LMT2,Q9ZUH3,0,0.9855586290359497
Q9FG89,Q84K72,0,0.9983578324317932
Q9LDM5,Q9M325,0,0.9999991655349731
A8MQR0,Q7XA86,0,1.0
Q41975,P10797,0,0.976829469203949
Q9FNH6,O82567,0,0.9999068975448608
Q9M126,Q9LJD9,0,0.9973588585853577
P59229,Q6IDC5,0,0.9869007468223572
Q8GY51,Q9SZZ4,0,0.9999998807907104
Q94KB4,Q9C900,0,0.9999415874481201
O81042,Q9C8D1,0,0.9999834299087524
Q9SG79,Q9C9L2,0,0.9999979734420776
Q8GWT5,Q94F58,0,0.9786601662635803
Q8L603,O04292,0,0.9999992847442627
Q9SV74,P27202,0,0.9796367287635803
Q9FI47,Q9FFV8,0,0.9918320775032043
Q9SU67,Q8GWK2,0,0.9999972581863403
Q8L616,F4KFS7,0,1.0
Q9ZUT3,O80895,0,0.9935455918312073
Q6NLF5,O82390,0,0.1277821958065033
Q9C500,Q84WP5,0,0.2943224608898163
Q9XI60,P57752,0,0.7234123945236206
Q8GYS8,Q9LUV4,0,0.9999988079071045
Q9M1K3,Q3EDB5,0,0.6891981363296509
Q93VN2,Q8GYN0,0,0.999723494052887
Q9C5Z3,Q8L4X4,0,0.9998080134391785
Q8GYX3,Q8L603,0,0.9999985694885254
Q8L7F7,Q9LRT1,0,0.9662405848503113
Q9ZSR7,Q38942,0,0.9999116659164429
Q9LK55,Q84N34,0,0.9999097585678101
Q9LNW0,Q9LNM6,0,0.6119250655174255
Q67YN2,Q8GW44,0,1.0
O65397,Q9C5Z3,0,0.9992320537567139
Q93ZQ3,F4JN35,0,0.465288907289505
Q7XA70,Q0WQ91,0,0.9999873638153076
Q5XF13,Q9FMB6,0,0.9999998807907104
Q6NQ51,Q9M9U3,0,0.9999790191650391
Q9C9L2,A8MQR0,0,1.0
Q94CH8,Q949M9,0,0.9983054399490356
Q9SZG0,Q8GWT5,0,0.9991499185562134
Q8GWR1,Q8GXK5,0,0.7163857817649841
Q8L586,O82568,0,0.37188154458999634
Q93V85,Q9FFK1,0,0.39902549982070923
Q9SZT7,P53799,0,0.9998193383216858
Q84MB2,Q9ZW05,0,0.08991124480962753
Q9LVQ7,Q9FL61,0,0.9999678134918213
Q9M0V3,P92941,0,0.9999939203262329
Q8H1S2,Q9ASQ2,0,0.999987006187439
Q9M363,Q9M390,0,0.4885231852531433
Q9LZW4,Q9SZT7,0,0.9661521315574646
O49653,Q9FMH6,0,0.9992213249206543
Q9LT89,Q9FE70,0,0.23392511904239655
O23413,Q8RY62,0,0.9998780488967896
O80895,Q9LDU6,0,0.9999992847442627
Q8VZJ5,Q8GUL2,0,0.9998239874839783
Q9SD04,Q8L615,0,0.9999967813491821
Q38935,Q2VWA2,0,0.9993708729743958
Q93V66,Q8L586,0,0.552737295627594
Q9C829,Q9SD04,0,0.9986373782157898
Q9ZR79,Q94F23,0,0.8398312330245972
Q8LG50,Q9LPU9,0,0.9999825954437256
Q9LDU6,Q9C7S5,0,0.9996894598007202
O49629,Q8L616,0,0.9108215570449829
O49378,Q84JB8,0,0.17130786180496216
O65555,Q56XU4,0,0.9999967813491821
Q9LSE2,Q6NQG3,0,0.9999686479568481
Q8GW44,C0LGW6,0,0.8546534180641174
Q8LPR5,F4JRR1,0,0.9999998807907104
Q5XEV3,Q9SIQ8,0,0.9851992130279541
Q84JB8,F4IMQ0,0,0.9971338510513306
Q9LST3,O22873,0,1.0
Q56XU4,Q8LPR5,0,1.0
Q8H157,Q9FNN2,0,0.999937891960144
Q9C8D1,Q9LST3,0,1.0
Q9M390,Q9SHG7,0,0.9968063831329346
Q9CAK8,O81788,0,0.9999310970306396
Q9M0B0,P82874,0,0.9982299208641052
Q9SY38,Q9C7D7,0,0.8024274110794067
Q93Z42,Q8RY25,0,0.07188797742128372
Q9FGF5,Q9SY38,0,0.9047252535820007
Q8LPR2,Q8L4X4,0,0.9998581409454346
Q9FFV8,Q6NKQ9,0,0.9994818568229675
F4KIB2,Q93V43,0,0.9998469352722168
Q9LPN5,Q9LU74,0,0.9999994039535522
Q9FZ54,Q2VWA2,0,0.9995865225791931
Q9SCL4,Q9LPN5,0,0.979066789150238
