p1,p2,truth,prediction
Q9LJD9,Q8RYC8,0,0.004394495394080877
Q9SYK5,Q9ZSR7,0,0.9939765930175781
O23160,A4GSN8,0,0.15990877151489258
Q9FWS3,Q17TI5,0,0.5974207520484924
O82174,Q42342,0,0.10714089870452881
Q8VZ95,Q9SA48,0,0.011964383535087109
Q8GXM8,Q9SU67,0,0.5693067908287048
Q9LXV1,Q9FHB8,0,0.698340117931366
Q945Q4,Q94F30,0,0.9648596048355103
Q9LZM7,P32068,0,0.8683387041091919
Q94AI7,Q9C933,0,0.9482700228691101
Q8LEQ4,O82587,0,0.7247685790061951
Q8L7U7,Q5XEV3,0,0.8989878296852112
Q9LJU6,Q84WI4,0,0.4507448971271515
P93004,O22467,0,0.9207172393798828
Q17TI5,Q9LUK6,0,0.6914435625076294
P10797,Q6A333,0,0.23582066595554352
O48741,Q8GX70,0,0.027270430698990822
Q9FG72,Q9LSW5,0,0.010274012573063374
Q8GYY1,Q9MAA7,0,1.4513565815832408e-07
Q8RYE2,C0LGW6,0,0.9600957632064819
Q9SZB2,Q9SVG8,0,1.3167403949410073e-06
Q9SB04,Q8L9M7,0,2.8928127449034946e-07
P57752,Q944K2,0,0.1961197704076767
Q9FVX3,Q8VZW1,0,0.8431906700134277
Q9SR38,Q9SX65,0,0.5134828686714172
Q9C933,Q9SK33,0,0.9193572402000427
Q9XGN1,Q949W6,0,0.6028868556022644
Q9FK45,Q9C829,0,0.6806414723396301
Q8GX78,Q8RYE2,0,0.9997852444648743
Q8L7E5,Q8GWT5,0,0.08142610639333725
Q9SZZ4,Q9SG79,0,0.8187392950057983
Q8GSI6,Q8VZU9,0,0.6711956262588501
Q8GXA4,Q9ZWT2,0,0.05829225853085518
Q8VZ48,Q94KB4,0,0.0011032404145225883
Q9SHG7,Q94F23,0,0.04045744240283966
Q147J7,Q9LUK6,0,0.835588812828064
O64587,Q9FWS3,0,0.2635791301727295
Q8VZJ1,O81062,0,5.672066981787793e-05
Q9FFS0,Q8RXK1,0,0.9221739768981934
Q9SRH9,Q9LVZ7,0,0.00024675342137925327
Q9C7D7,Q94A32,0,6.657830908807227e-06
Q9SIH4,Q9ZW05,0,0.001345632248558104
Q9CAN1,O22179,0,0.30591264367103577
O82568,F4KIB2,0,0.9967457056045532
Q8RY98,Q8L7F7,0,0.37153246998786926
Q94AP3,O49629,0,0.0010595774510875344
Q9M2J9,O81042,0,0.777186393737793
Q8GXK5,Q8L616,0,0.9233766198158264
Q1PE15,Q8VZJ5,0,0.9990922212600708
Q9LUK6,Q9S9K9,0,0.9997989535331726
O22690,Q8GWK2,0,0.008425716310739517
Q9S7M9,Q9LJD9,0,0.5641942620277405
P92941,Q9FZ98,0,0.13912537693977356
Q8VYS5,Q56XU4,0,0.012056282721459866
Q9LU74,O22777,0,0.0010825213976204395
Q8VYV9,Q9SY89,0,0.9992532134056091
Q9XHZ7,Q8VZL7,0,0.009025080129504204
O65389,Q9SIQ8,0,0.16975033283233643
Q9CAA4,Q9LSF6,0,0.9985783100128174
Q9SSQ8,Q9FFS0,0,0.059364818036556244
Q8L925,Q8VYS5,0,0.2718406021595001
Q8GX70,Q8L615,0,0.00015819859982002527
Q94EI9,O22224,0,0.725365161895752
Q9C9Z6,Q94CK3,0,0.0057623195461928844
Q9FH92,Q9C8D1,0,0.048316553235054016
Q9SCZ8,Q9C7S5,0,0.18480361998081207
Q9SS37,A8MQR0,0,0.24955853819847107
Q9SGD1,Q9SAD4,0,0.00023800578492227942
P30302,Q9LPU9,0,0.5037458539009094
Q9LNH6,Q9M0V3,0,2.275360020576045e-05
Q9LPD5,Q93Z42,0,0.1910327672958374
Q9LN63,Q8GUN1,0,0.0005020062089897692
Q6NKQ9,Q9LYD3,0,0.1430434286594391
Q9ZV66,Q9SU67,0,0.49974867701530457
Q9LYP1,Q9S7M9,0,1.3374440641200636e-05
Q9SRE4,Q9SJH7,0,0.6272168755531311
Q84MC7,P57752,0,0.5214853882789612
Q7XA86,Q9FGF5,0,2.920333827205468e-05
Q9SIQ8,Q9SHI7,0,0.0037265438586473465
Q9SVG0,Q9FH92,0,0.37187689542770386
Q9FG01,P82874,0,0.9257223606109619
Q9FNN2,Q5YDB6,0,0.9998877048492432
Q9LRT1,P32068,0,0.9999998807907104
Q9M1D0,Q9ZUJ2,0,0.9230857491493225
Q9SIC8,Q9ZUH3,0,2.443614175717812e-05
Q8RWU6,Q5XF13,0,0.22988781332969666
Q38845,Q94B75,0,0.07032641768455505
Q8GYN0,Q9S7I6,0,0.6535785794258118
Q94F23,Q8LF05,0,0.8200691342353821
Q946Y7,O80594,0,0.8308792114257812
Q94F30,Q9CAN1,0,0.2927708029747009
Q8GUL2,O65389,0,0.999671220779419
P29382,Q94CH8,0,0.007603026926517487
Q8L8N3,Q9M1K3,0,0.10342223942279816
Q9M651,Q9SZZ4,0,0.6402875185012817
Q8GW17,Q38935,0,0.5744223594665527
P48421,O04292,0,0.14223437011241913
Q9FKK1,Q9FG01,0,2.5572208528501505e-07
Q9LW88,Q8GXM8,0,0.2428532987833023
P27202,Q5XEV3,0,0.9901279807090759
O22224,P47192,0,8.486812475894112e-06
F4IMQ0,Q9LXU1,0,0.9102391004562378
Q9C521,Q8RY98,0,0.8711176514625549
Q9FYK5,P42813,0,0.1840854287147522
Q8VYA7,Q8L7G9,0,0.00036761179217137396
Q9FF75,Q84JJ0,0,0.34758397936820984
Q9LVD9,O82245,0,0.00027005450101569295
Q9M1J1,O82219,0,0.11897878348827362
Q8VZU9,O48741,0,0.013765956275165081
Q9SA00,P93830,0,0.038309384137392044
Q6NQG3,Q38845,0,0.9954197406768799
O80837,Q8L925,0,0.29727691411972046
Q9AST5,Q8VZ48,0,0.5992294549942017
Q9SMP3,Q949W5,0,0.001718972809612751
O48847,Q9M390,0,0.0008493905770592391
Q9M9U3,Q94AI7,0,0.0919746607542038
Q9S7I6,Q9M1J1,0,0.4026874899864197
Q94CG2,Q38854,0,0.7775716781616211
Q9SGI5,Q5PP32,0,0.6371660232543945
Q8VZL7,O22467,0,0.9982326030731201
Q9FIK0,O82587,0,0.10108931362628937
Q9SX83,Q9SCZ8,0,0.3752877116203308
Q9SY29,O22690,0,0.827824056148529
Q944H2,Q93V85,0,0.003834506729617715
Q9XFM0,Q8VZJ1,0,0.0795326977968216
Q2VWA2,Q42371,0,0.01803283765912056
P82874,Q8GSI6,0,0.11530530452728271
Q94JU2,Q8L4X4,0,0.00010461737838340923
Q9SEU8,Q8GYN0,0,0.00470424210652709
O81062,Q9ZVX8,0,0.9060578346252441
Q949W6,Q8VZ48,0,0.0024835453368723392
Q94AY3,Q9M1D0,0,0.003977347631007433
Q9LRB5,Q8VYA7,0,0.018071912229061127
Q84JJ0,Q9LUK6,0,0.00031256666989065707
Q84MC9,Q9LU74,0,1.0207415471086279e-05
Q84W04,Q8GXK5,0,0.18371784687042236
Q42328,O82230,0,0.4197113513946533
Q42384,Q93Z42,0,0.718485951423645
O82245,Q8GYS8,0,0.1801649034023285
Q38822,Q8VZU2,0,0.1329978108406067
Q8L615,Q5XF13,0,0.001483884290792048
Q9LFB8,Q9SZT7,0,0.3053126037120819
Q8L7G9,Q9LT89,0,0.00011647079372778535
Q9ZUA5,O80837,0,0.016368232667446136
C0LGW6,Q9ZSD4,0,0.32735300064086914
Q9SX65,Q9XFB1,0,0.01348346471786499
Q9ZVX8,O64852,0,7.031907784948999e-07
Q93ZB9,Q9SZZ4,0,0.923056960105896
Q9LQ32,Q84MC9,0,0.8324013948440552
Q9ZSD4,Q9M8T0,0,0.156047984957695
Q9FZ96,Q9SA23,0,0.006134503521025181
Q01525,Q84WP5,0,0.06170029193162918
Q9XIN6,Q9FMB6,0,0.522487461566925
Q8LAZ7,Q9LJD9,0,0.0005288863321766257
Q8GWK2,Q9M0V3,0,0.9999984502792358
O65154,Q8VZ58,0,0.6411899924278259
Q944K2,O22179,0,0.9999724626541138
Q9MAA7,Q5XEV3,0,0.0003331815532874316
Q9FE70,Q8LPR5,0,0.0007327599450945854
Q9FZB1,Q6NLF5,0,0.002033206168562174
Q94F58,Q38845,0,2.5308141630375758e-05
Q8GUN1,Q9SX83,0,0.31911858916282654
Q94AU5,Q9FKK1,0,0.5226473212242126
Q9M1J7,F4JN35,0,0.5503940582275391
Q9C8M9,Q9ZSR7,0,0.5528770089149475
Q38942,Q94CH8,0,0.0007269287016242743
Q3YL57,Q9M1J1,0,0.515971839427948
Q9LSF6,Q9C7D7,0,1.2853112139055156e-06
Q8VZ58,Q9FZ96,0,0.4405381679534912
Q9LDT3,Q9LD45,0,0.003798785852268338
P47192,Q9SVG8,0,0.5285653471946716
Q8LBH4,Q9LNH6,0,0.0002459599927533418
O82390,Q84N34,0,0.7978613376617432
Q8GWH4,Q9FNN2,0,4.587602597894147e-05
P46032,Q94A32,0,7.16201429895591e-06
Q9C7S5,Q9LNW0,0,2.6312034606235102e-05
Q9LNM6,P59229,0,0.3719310164451599
Q9SAD4,Q8LAI1,0,0.7207902073860168
Q8LAI1,Q9SA48,0,2.853361002053134e-05
Q39101,Q8L7G9,0,3.2507207947674033e-07
Q9ZUJ2,Q9LSE2,0,0.7882078886032104
O81788,Q949M9,0,0.9996107220649719
P42813,Q9SGI5,0,0.19337178766727448
Q9FK55,Q8L8N3,0,0.12983733415603638
Q940Y1,Q9FH92,0,0.01593443565070629
Q94AV5,Q9FGF5,0,0.2980189323425293
Q9M9S6,Q9SAD4,0,0.43897905945777893
Q9FH80,Q9S9K9,0,0.9999650716781616
Q38854,Q9C5Z3,0,0.9411304593086243
O64823,Q39101,0,0.9999996423721313
Q8RWF8,Q84K72,0,0.997821569442749
Q0WQ91,O04294,0,0.9999730587005615
Q8S8K0,Q9ZWS7,0,0.0005151144578121603
Q84TK1,Q8S8K0,0,0.016316797584295273
Q9CA42,Q9SRE4,0,3.220163853256963e-05
Q9FH18,Q8GUN1,0,0.07648340612649918
Q3EDB5,Q56ZZ7,0,0.2625042200088501
Q9SA23,Q9XFM0,0,0.2816886603832245
Q84K72,Q8LF05,0,0.00011747710959753022
Q9SY89,Q9SY29,0,9.168754331767559e-05
Q9ZQ38,Q9XHZ7,0,0.238412007689476
Q94BX2,O80895,0,0.03833523765206337
Q93XX0,Q9ZUJ2,0,0.9563408493995667
Q9MA83,Q9ZUA5,0,0.40666162967681885
Q8RY62,O04292,0,0.17295588552951813
Q9LMN8,Q8LPR2,0,0.5480915307998657
P53799,Q8RY25,0,0.633919358253479
O22467,Q1PE15,0,0.9961322546005249
O80594,Q9LST3,0,3.366745549016059e-09
Q9LVZ7,Q8VZJ5,0,0.001300955656915903
Q9FHB8,Q9LVZ7,0,0.01942523755133152
Q9LEZ3,Q93V43,0,0.06519832462072372
Q9LP52,Q94KB4,0,0.0004038650367874652
P94077,O82567,0,0.1087268516421318
Q84WI4,O64823,0,0.004689677152782679
Q8L9M7,Q9SHG7,0,0.015298322774469852
Q9FFS8,O23413,0,0.0015911782393231988
Q9LXJ0,O65154,0,0.5016326904296875
Q9STW3,Q9FL61,0,0.010092887096107006
Q42342,Q8S8K0,0,0.3558501601219177
Q9SRT3,O22777,0,0.5065355896949768
Q9M8T0,Q9LNW0,0,0.9736621975898743
Q8VZU2,Q9CAN1,0,0.38034588098526
Q94A99,Q9LQ32,0,0.010238323360681534
Q9ZUH3,Q9LNH6,0,0.0020795047748833895
Q84N34,Q9SY29,0,0.9816869497299194
Q84WP5,Q9LSW5,0,0.24678641557693481
Q9LPU9,Q8GYX3,0,0.00926426611840725
F4JL11,Q9LEZ3,0,0.06670954823493958
Q93V43,O48741,0,0.2717609405517578
Q9SJH7,Q9C933,0,0.02074349671602249
Q8LB17,Q94AV5,0,0.017189303413033485
Q9SHI7,Q9FGF5,0,0.00039246355299837887
Q8RY25,Q8LAI1,0,0.5883105993270874
Q9XFB1,Q9FZ96,0,0.4415648281574249
O64852,Q9SB04,0,0.9999933242797852
Q9SA48,Q6A333,0,0.04689348489046097
Q5PP32,Q9ZR79,0,0.43949222564697266
Q7X887,Q9LVQ7,0,0.04815640673041344
P32068,Q9C500,0,0.9999954700469971
Q9ZW05,Q9FK55,0,0.044232774525880814
Q941L0,Q9C835,0,0.9502362608909607
Q8GX29,Q9M1J1,0,0.038139939308166504
Q9LMT2,Q9ZUH3,0,1.1815950529125985e-05
Q9FG89,Q84K72,0,0.2983631491661072
Q9LDM5,Q9M325,0,0.12677636742591858
A8MQR0,Q7XA86,0,0.0005166407790966332
Q41975,P10797,0,0.22150471806526184
Q9FNH6,O82567,0,0.01395433209836483
Q9M126,Q9LJD9,0,0.06652858108282089
P59229,Q6IDC5,0,0.699068009853363
Q8GY51,Q9SZZ4,0,0.5818544030189514
Q94KB4,Q9C900,0,0.9990691542625427
O81042,Q9C8D1,0,0.00029213554807938635
Q9SG79,Q9C9L2,0,0.9737823605537415
Q8GWT5,Q94F58,0,0.1617843210697174
Q8L603,O04292,0,0.022948740050196648
Q9SV74,P27202,0,0.000439534051110968
Q9FI47,Q9FFV8,0,0.35015934705734253
Q9SU67,Q8GWK2,0,0.543661892414093
Q8L616,F4KFS7,0,0.03121112659573555
Q9ZUT3,O80895,0,8.284972136607394e-05
Q6NLF5,O82390,0,0.2241511046886444
Q9C500,Q84WP5,0,0.022277386859059334
Q9XI60,P57752,0,0.3840459883213043
Q8GYS8,Q9LUV4,0,0.16843733191490173
Q9M1K3,Q3EDB5,0,0.26624199748039246
Q93VN2,Q8GYN0,0,0.00041658818372525275
Q9C5Z3,Q8L4X4,0,0.9678093791007996
Q8GYX3,Q8L603,0,7.101522896846291e-06
Q8L7F7,Q9LRT1,0,0.9510756731033325
Q9ZSR7,Q38942,0,0.9947974681854248
Q9LK55,Q84N34,0,0.9696939587593079
Q9LNW0,Q9LNM6,0,0.0003051786916330457
Q67YN2,Q8GW44,0,0.6278600096702576
O65397,Q9C5Z3,0,0.00031808626954443753
Q93ZQ3,F4JN35,0,0.01864718645811081
Q7XA70,Q0WQ91,0,7.055095011310186e-06
Q5XF13,Q9FMB6,0,0.21493543684482574
Q6NQ51,Q9M9U3,0,0.17670278251171112
Q9C9L2,A8MQR0,0,0.03963504731655121
Q94CH8,Q949M9,0,0.0009138885652646422
Q9SZG0,Q8GWT5,0,0.04790268465876579
Q8GWR1,Q8GXK5,0,0.0008372527081519365
Q8L586,O82568,0,0.9835925102233887
Q93V85,Q9FFK1,0,0.14519883692264557
Q9SZT7,P53799,0,0.6124079823493958
Q84MB2,Q9ZW05,0,0.9972255825996399
Q9LVQ7,Q9FL61,0,0.9939952492713928
Q9M0V3,P92941,0,0.9964057207107544
Q8H1S2,Q9ASQ2,0,8.499238902004436e-05
Q9M363,Q9M390,0,0.08047765493392944
Q9LZW4,Q9SZT7,0,0.8301131725311279
O49653,Q9FMH6,0,0.06298881024122238
Q9LT89,Q9FE70,0,2.594285069790203e-05
O23413,Q8RY62,0,0.39925259351730347
O80895,Q9LDU6,0,0.4652099013328552
Q8VZJ5,Q8GUL2,0,0.999409556388855
Q9SD04,Q8L615,0,0.9990026354789734
Q38935,Q2VWA2,0,0.05600593611598015
Q93V66,Q8L586,0,3.2577954698354006e-06
Q9C829,Q9SD04,0,0.6754135489463806
Q9ZR79,Q94F23,0,0.008086934685707092
Q8LG50,Q9LPU9,0,0.25141680240631104
Q9LDU6,Q9C7S5,0,0.24732322990894318
O49629,Q8L616,0,0.005022503901273012
O49378,Q84JB8,0,0.33745381236076355
O65555,Q56XU4,0,7.981907401699573e-06
Q9LSE2,Q6NQG3,0,0.9496561288833618
Q8GW44,C0LGW6,0,0.14682792127132416
Q8LPR5,F4JRR1,0,0.8489435315132141
Q5XEV3,Q9SIQ8,0,0.25985538959503174
Q84JB8,F4IMQ0,0,0.8417505025863647
Q9LST3,O22873,0,0.9993269443511963
Q56XU4,Q8LPR5,0,0.9924476146697998
Q8H157,Q9FNN2,0,0.025418352335691452
Q9C8D1,Q9LST3,0,0.9887851476669312
Q9M390,Q9SHG7,0,0.46594786643981934
Q9CAK8,O81788,0,0.01026119478046894
Q9M0B0,P82874,0,0.0025463206693530083
Q9SY38,Q9C7D7,0,0.8827682733535767
Q93Z42,Q8RY25,0,0.6208464503288269
Q9FGF5,Q9SY38,0,0.0003061806201003492
Q8LPR2,Q8L4X4,0,0.5178015828132629
Q9FFV8,Q6NKQ9,0,0.23651693761348724
F4KIB2,Q93V43,0,0.9999988079071045
Q9LPN5,Q9LU74,0,0.9872015714645386
Q9FZ54,Q2VWA2,0,0.3624047040939331
Q9SCL4,Q9LPN5,0,6.582302012247965e-05
