p1,p2,truth,prediction
Q56ZZ7,Q9SK33,0,0.9744689464569092
Q8L748,Q9SRT3,0,0.0005769668496213853
Q8GWM8,Q9MA83,0,0.9999915361404419
P93830,O82568,0,3.101391854443136e-08
Q5YDB6,Q8VZU2,0,0.042372073978185654
Q9LYD3,Q9SG79,0,0.6298099756240845
Q93WC7,O49653,0,0.9999690055847168
Q9LSP7,Q8GSI6,0,5.375445644162369e-10
Q9ZWT2,Q8VZ58,0,0.0031437550205737352
Q8GUK3,Q9SAD4,0,0.9998772144317627
Q9LPF1,Q9FWS3,0,1.0131425698389762e-09
O22777,O82219,0,0.0005368944839574397
O64740,Q8LPR5,0,0.9999998807907104
Q9SVG8,Q42371,0,1.5326712121677133e-10
Q9LVR8,Q9C7S5,0,1.4531490251101786e-06
Q9LS86,Q8L615,0,1.2064074894624355e-07
Q6A333,Q8L748,0,0.9991983771324158
Q9LJD9,Q8RYC8,0,0.9999961853027344
Q9SYK5,Q9ZSR7,0,7.179828259706866e-11
O23160,A4GSN8,0,0.999998927116394
Q9FWS3,Q17TI5,0,8.477226401737425e-06
O82174,Q42342,0,0.1012941524386406
Q8VZ95,Q9SA48,0,0.9158861637115479
Q8GXM8,Q9SU67,0,0.999998927116394
Q9LXV1,Q9FHB8,0,0.012676839716732502
Q945Q4,Q94F30,0,0.0842030867934227
Q9LZM7,P32068,0,0.0008641811436973512
Q94AI7,Q9C933,0,0.0029214865062385798
Q8LEQ4,O82587,0,1.4046363503439352e-05
Q8L7U7,Q5XEV3,0,0.7443750500679016
Q9LJU6,Q84WI4,0,0.83448725938797
P93004,O22467,0,2.62995125677179e-10
Q17TI5,Q9LUK6,0,0.0005579108837991953
P10797,Q6A333,0,0.9999370574951172
O48741,Q8GX70,0,0.0025419150479137897
Q9FG72,Q9LSW5,0,0.0040306453593075275
Q8GYY1,Q9MAA7,0,0.0001197898673126474
Q8RYE2,C0LGW6,0,0.00011994875239906833
Q9SZB2,Q9SVG8,0,0.9999812841415405
Q9SB04,Q8L9M7,0,3.061126108150347e-07
P57752,Q944K2,0,0.00028585130348801613
Q9FVX3,Q8VZW1,0,0.8359391093254089
Q9SR38,Q9SX65,0,7.055700552882627e-05
Q9C933,Q9SK33,0,0.016292141750454903
Q9XGN1,Q949W6,0,0.9999998807907104
Q9FK45,Q9C829,0,0.0002138410636689514
Q8GX78,Q8RYE2,0,0.9993780851364136
Q8L7E5,Q8GWT5,0,0.004144218284636736
Q9SZZ4,Q9SG79,0,1.0
Q8GSI6,Q8VZU9,0,0.9999998807907104
Q8GXA4,Q9ZWT2,0,6.131648660812061e-06
Q8VZ48,Q94KB4,0,3.5403138554102043e-07
Q9SHG7,Q94F23,0,0.9992891550064087
Q147J7,Q9LUK6,0,3.774762490138528e-06
O64587,Q9FWS3,0,2.3982695829261047e-09
Q8VZJ1,O81062,0,3.016800004251863e-11
Q9FFS0,Q8RXK1,0,2.4684015942355586e-10
Q9SRH9,Q9LVZ7,0,0.9996849298477173
Q9C7D7,Q94A32,0,0.6129552125930786
Q9SIH4,Q9ZW05,0,5.443108420877252e-06
Q9CAN1,O22179,0,1.1582385184283339e-07
O82568,F4KIB2,0,3.375186861376278e-05
Q8RY98,Q8L7F7,0,0.04710284620523453
Q94AP3,O49629,0,0.9672667384147644
Q9M2J9,O81042,0,0.8537172675132751
Q8GXK5,Q8L616,0,0.9992597699165344
Q1PE15,Q8VZJ5,0,1.0
Q9LUK6,Q9S9K9,0,0.9969246983528137
O22690,Q8GWK2,0,2.0651212253142148e-05
Q9S7M9,Q9LJD9,0,6.175574895905811e-08
P92941,Q9FZ98,0,0.43701663613319397
Q8VYS5,Q56XU4,0,0.9614078998565674
Q9LU74,O22777,0,0.01652972772717476
Q8VYV9,Q9SY89,0,1.0
Q9XHZ7,Q8VZL7,0,0.9810354113578796
O65389,Q9SIQ8,0,6.59967990941368e-05
Q9CAA4,Q9LSF6,0,1.8253347444652235e-10
Q9SSQ8,Q9FFS0,0,2.783094430469646e-07
Q8L925,Q8VYS5,0,0.9094943404197693
Q8GX70,Q8L615,0,0.9150577783584595
Q94EI9,O22224,0,1.0
Q9C9Z6,Q94CK3,0,9.797578286452335e-07
Q9FH92,Q9C8D1,0,2.7538350266809175e-08
Q9SCZ8,Q9C7S5,0,0.0008160282741300762
Q9SS37,A8MQR0,0,0.9953265190124512
Q9SGD1,Q9SAD4,0,3.0426754165091552e-05
P30302,Q9LPU9,0,0.9844756722450256
Q9LNH6,Q9M0V3,0,2.5451172280810397e-09
Q9LPD5,Q93Z42,0,9.451983351027593e-05
Q9LN63,Q8GUN1,0,9.595669325790368e-07
Q6NKQ9,Q9LYD3,0,0.010874816216528416
Q9ZV66,Q9SU67,0,0.00014258922601584345
Q9LYP1,Q9S7M9,0,0.0001969358854694292
Q9SRE4,Q9SJH7,0,2.315897251747856e-09
Q84MC7,P57752,0,0.0016689783660694957
Q7XA86,Q9FGF5,0,2.4721039153519087e-06
Q9SIQ8,Q9SHI7,0,0.9902257323265076
Q9SVG0,Q9FH92,0,5.100461748952512e-06
Q9FG01,P82874,0,0.013765613548457623
Q9FNN2,Q5YDB6,0,0.15806016325950623
Q9LRT1,P32068,0,3.375957248863415e-06
Q9M1D0,Q9ZUJ2,0,3.7829173379577696e-05
Q9SIC8,Q9ZUH3,0,2.7785063139162958e-06
Q8RWU6,Q5XF13,0,0.00018555558926891536
Q38845,Q94B75,0,4.2717562820371313e-10
Q8GYN0,Q9S7I6,0,2.3903414803072565e-09
Q94F23,Q8LF05,0,1.0000134409438033e-07
Q946Y7,O80594,0,0.0003055454872082919
Q94F30,Q9CAN1,0,3.565287509665893e-10
Q8GUL2,O65389,0,1.1412390676923678e-07
P29382,Q94CH8,0,1.0
Q8L8N3,Q9M1K3,0,6.590439625142608e-06
Q9M651,Q9SZZ4,0,1.0
Q8GW17,Q38935,0,0.999642014503479
P48421,O04292,0,4.971754151483765e-06
Q9FKK1,Q9FG01,0,1.0048368387360895e-12
Q9LW88,Q8GXM8,0,0.9999998807907104
P27202,Q5XEV3,0,0.37165242433547974
O22224,P47192,0,1.1199037574030624e-12
F4IMQ0,Q9LXU1,0,0.9999997615814209
Q9C521,Q8RY98,0,0.9893158674240112
Q9FYK5,P42813,0,0.9999912977218628
Q8VYA7,Q8L7G9,0,0.2058730572462082
Q9FF75,Q84JJ0,0,5.058444003225304e-06
Q9LVD9,O82245,0,0.004109496250748634
Q9M1J1,O82219,0,0.9999775886535645
Q8VZU9,O48741,0,4.765550107310723e-11
Q9SA00,P93830,0,4.5519950475636506e-08
Q6NQG3,Q38845,0,0.9873433113098145
O80837,Q8L925,0,1.7775703131661658e-10
Q9AST5,Q8VZ48,0,0.6386909484863281
Q9SMP3,Q949W5,0,0.007584415841847658
O48847,Q9M390,0,4.353372423793189e-05
Q9M9U3,Q94AI7,0,0.01751388981938362
Q9S7I6,Q9M1J1,0,0.9989769458770752
Q94CG2,Q38854,0,1.6260125903500011e-06
Q9SGI5,Q5PP32,0,0.15504315495491028
Q8VZL7,O22467,0,0.9999877214431763
Q9FIK0,O82587,0,1.8699905512953308e-10
Q9SX83,Q9SCZ8,0,0.9711430072784424
Q9SY29,O22690,0,0.7447370290756226
Q944H2,Q93V85,0,0.999995231628418
Q9XFM0,Q8VZJ1,0,0.999997615814209
Q2VWA2,Q42371,0,1.0
P82874,Q8GSI6,0,0.07196597754955292
Q94JU2,Q8L4X4,0,0.9996209144592285
Q9SEU8,Q8GYN0,0,2.4857658154076034e-09
O81062,Q9ZVX8,0,0.9999159574508667
Q949W6,Q8VZ48,0,1.3565677363658324e-06
Q94AY3,Q9M1D0,0,1.0
Q9LRB5,Q8VYA7,0,0.5868313908576965
Q84JJ0,Q9LUK6,0,0.9995877146720886
Q84MC9,Q9LU74,0,8.023892405617516e-06
Q84W04,Q8GXK5,0,3.7255838378769113e-06
Q42328,O82230,0,0.0013794760452583432
Q42384,Q93Z42,0,0.9998579025268555
O82245,Q8GYS8,0,0.00038006569957360625
Q38822,Q8VZU2,0,0.9998965263366699
Q8L615,Q5XF13,0,0.9607532024383545
Q9LFB8,Q9SZT7,0,0.0023359116166830063
Q8L7G9,Q9LT89,0,0.00035921233939006925
Q9ZUA5,O80837,0,2.332987136810516e-10
C0LGW6,Q9ZSD4,0,1.0
Q9SX65,Q9XFB1,0,0.12070085108280182
Q9ZVX8,O64852,0,1.5543379083826636e-11
Q93ZB9,Q9SZZ4,0,1.0
Q9LQ32,Q84MC9,0,5.4664242270519026e-06
Q9ZSD4,Q9M8T0,0,1.0
Q9FZ96,Q9SA23,0,0.601726770401001
Q01525,Q84WP5,0,0.6647982597351074
Q9XIN6,Q9FMB6,0,0.9999996423721313
Q8LAZ7,Q9LJD9,0,0.9999628067016602
Q8GWK2,Q9M0V3,0,1.0
O65154,Q8VZ58,0,2.040034632955212e-05
Q944K2,O22179,0,0.49496588110923767
Q9MAA7,Q5XEV3,0,0.7968266606330872
Q9FE70,Q8LPR5,0,9.916917065311281e-09
Q9FZB1,Q6NLF5,0,3.720894703462818e-09
Q94F58,Q38845,0,0.9999626874923706
Q8GUN1,Q9SX83,0,3.960054164053872e-05
Q94AU5,Q9FKK1,0,1.2032168683617783e-07
Q9M1J7,F4JN35,0,0.0004360676393844187
Q9C8M9,Q9ZSR7,0,0.9901109337806702
Q38942,Q94CH8,0,1.0
Q3YL57,Q9M1J1,0,0.0007173475460149348
Q9LSF6,Q9C7D7,0,0.5578346252441406
Q8VZ58,Q9FZ96,0,0.4302476942539215
Q9LDT3,Q9LD45,0,0.9022839665412903
P47192,Q9SVG8,0,0.9992713332176208
Q8LBH4,Q9LNH6,0,0.23303291201591492
O82390,Q84N34,0,0.0008593794773332775
Q8GWH4,Q9FNN2,0,2.7619338993645215e-07
P46032,Q94A32,0,0.9999966621398926
Q9C7S5,Q9LNW0,0,0.9913119077682495
Q9LNM6,P59229,0,3.8475067754006886e-07
Q9SAD4,Q8LAI1,0,1.70329269622016e-06
Q8LAI1,Q9SA48,0,0.9995970129966736
Q39101,Q8L7G9,0,0.00011058301606681198
Q9ZUJ2,Q9LSE2,0,0.2062838226556778
O81788,Q949M9,0,0.9947408437728882
P42813,Q9SGI5,0,0.9985937476158142
Q9FK55,Q8L8N3,0,4.079630343767349e-06
Q940Y1,Q9FH92,0,3.9463127905037254e-05
Q94AV5,Q9FGF5,0,0.0007850683177821338
Q9M9S6,Q9SAD4,0,0.7249876260757446
Q9FH80,Q9S9K9,0,0.9992464780807495
Q38854,Q9C5Z3,0,0.9990719556808472
O64823,Q39101,0,0.0005776241305284202
Q8RWF8,Q84K72,0,0.04826803132891655
Q0WQ91,O04294,0,4.342409454238805e-08
Q8S8K0,Q9ZWS7,0,8.110248018056154e-05
Q84TK1,Q8S8K0,0,3.957159151468659e-07
Q9CA42,Q9SRE4,0,2.388047950303753e-14
Q9FH18,Q8GUN1,0,0.9853885769844055
Q3EDB5,Q56ZZ7,0,3.6327107229457145e-13
Q9SA23,Q9XFM0,0,3.143269680094818e-07
Q84K72,Q8LF05,0,1.0
Q9SY89,Q9SY29,0,4.163159888440765e-13
Q9ZQ38,Q9XHZ7,0,0.9395322203636169
Q94BX2,O80895,0,0.01099357195198536
Q93XX0,Q9ZUJ2,0,0.00010375839337939397
Q9MA83,Q9ZUA5,0,2.3563777631352423e-06
Q8RY62,O04292,0,0.14712928235530853
Q9LMN8,Q8LPR2,0,0.12066521495580673
P53799,Q8RY25,0,5.1188584620831534e-05
O22467,Q1PE15,0,0.9999997615814209
O80594,Q9LST3,0,5.8263252867618576e-05
Q9LVZ7,Q8VZJ5,0,0.9999998807907104
Q9FHB8,Q9LVZ7,0,0.0004527086275629699
Q9LEZ3,Q93V43,0,0.9999994039535522
Q9LP52,Q94KB4,0,1.0
P94077,O82567,0,3.50305053871125e-05
Q84WI4,O64823,0,0.3675459623336792
Q8L9M7,Q9SHG7,0,0.1251191347837448
Q9FFS8,O23413,0,2.7434137450654816e-07
Q9LXJ0,O65154,0,5.287199300596512e-08
Q9STW3,Q9FL61,0,0.010183220729231834
Q42342,Q8S8K0,0,0.09199188649654388
Q9SRT3,O22777,0,0.09194236993789673
Q9M8T0,Q9LNW0,0,0.9987413287162781
Q8VZU2,Q9CAN1,0,2.2044339964555348e-10
Q94A99,Q9LQ32,0,4.006670860690065e-05
Q9ZUH3,Q9LNH6,0,0.854367196559906
Q84N34,Q9SY29,0,0.9998494386672974
Q84WP5,Q9LSW5,0,0.0009299359517171979
Q9LPU9,Q8GYX3,0,1.5029824496082256e-08
F4JL11,Q9LEZ3,0,0.9999997615814209
Q93V43,O48741,0,1.0
Q9SJH7,Q9C933,0,0.03824435919523239
Q8LB17,Q94AV5,0,0.016440270468592644
Q9SHI7,Q9FGF5,0,0.9999916553497314
Q8RY25,Q8LAI1,0,0.002677010837942362
Q9XFB1,Q9FZ96,0,0.14211106300354004
O64852,Q9SB04,0,0.9999912977218628
Q9SA48,Q6A333,0,0.9604602456092834
Q5PP32,Q9ZR79,0,0.00012174976291134953
Q7X887,Q9LVQ7,0,3.0994491680758074e-05
P32068,Q9C500,0,2.776260089376592e-06
Q9ZW05,Q9FK55,0,0.00013110516010783613
Q941L0,Q9C835,0,6.4043354086607e-07
Q8GX29,Q9M1J1,0,0.00025375952827744186
Q9LMT2,Q9ZUH3,0,1.4352798416439327e-06
Q9FG89,Q84K72,0,2.3812108534970733e-11
Q9LDM5,Q9M325,0,3.164463123539463e-05
A8MQR0,Q7XA86,0,1.2805187452613609e-06
Q41975,P10797,0,0.259618878364563
Q9FNH6,O82567,0,0.9634116291999817
Q9M126,Q9LJD9,0,0.942467987537384
P59229,Q6IDC5,0,4.053827979078051e-06
Q8GY51,Q9SZZ4,0,0.9999858140945435
Q94KB4,Q9C900,0,1.0
O81042,Q9C8D1,0,0.0009122464689426124
Q9SG79,Q9C9L2,0,0.9999992847442627
Q8GWT5,Q94F58,0,8.945956506067887e-05
Q8L603,O04292,0,0.042663268744945526
Q9SV74,P27202,0,0.8061617612838745
Q9FI47,Q9FFV8,0,0.0004025957314297557
Q9SU67,Q8GWK2,0,1.0
Q8L616,F4KFS7,0,0.9979107975959778
Q9ZUT3,O80895,0,0.004754593130201101
Q6NLF5,O82390,0,0.0001200686747324653
Q9C500,Q84WP5,0,0.9900773763656616
Q9XI60,P57752,0,0.0005340902134776115
Q8GYS8,Q9LUV4,0,2.0411614968907088e-05
Q9M1K3,Q3EDB5,0,0.000553462712559849
Q93VN2,Q8GYN0,0,1.1116587650406018e-09
Q9C5Z3,Q8L4X4,0,1.8427967485301622e-11
Q8GYX3,Q8L603,0,1.1217161643983786e-09
Q8L7F7,Q9LRT1,0,3.2227587265509783e-09
Q9ZSR7,Q38942,0,7.054551942609066e-10
Q9LK55,Q84N34,0,0.9998674392700195
Q9LNW0,Q9LNM6,0,3.517907316563651e-05
Q67YN2,Q8GW44,0,0.5625723004341125
O65397,Q9C5Z3,0,1.4471783146841055e-11
Q93ZQ3,F4JN35,0,0.0001578270603204146
Q7XA70,Q0WQ91,0,0.03620477765798569
Q5XF13,Q9FMB6,0,7.4333079282951076e-06
Q6NQ51,Q9M9U3,0,0.05191994830965996
Q9C9L2,A8MQR0,0,0.9998409748077393
Q94CH8,Q949M9,0,1.0
Q9SZG0,Q8GWT5,0,0.0037960908375680447
Q8GWR1,Q8GXK5,0,0.1557188630104065
Q8L586,O82568,0,0.9993646740913391
Q93V85,Q9FFK1,0,0.007608997635543346
Q9SZT7,P53799,0,0.0005046295118518174
Q84MB2,Q9ZW05,0,2.770449611944059e-07
Q9LVQ7,Q9FL61,0,0.9906105399131775
Q9M0V3,P92941,0,0.00011001148959621787
Q8H1S2,Q9ASQ2,0,7.074510248450405e-13
Q9M363,Q9M390,0,0.4511108100414276
Q9LZW4,Q9SZT7,0,7.040108584988047e-08
O49653,Q9FMH6,0,0.9999997615814209
Q9LT89,Q9FE70,0,0.10417838394641876
O23413,Q8RY62,0,0.9999983310699463
O80895,Q9LDU6,0,0.10744510591030121
Q8VZJ5,Q8GUL2,0,0.9999991655349731
Q9SD04,Q8L615,0,9.694811353710975e-08
Q38935,Q2VWA2,0,0.9999046325683594
Q93V66,Q8L586,0,0.0001024533121380955
Q9C829,Q9SD04,0,1.0
Q9ZR79,Q94F23,0,3.8720417983029165e-09
Q8LG50,Q9LPU9,0,0.04317222908139229
Q9LDU6,Q9C7S5,0,0.4867125451564789
O49629,Q8L616,0,0.9930310845375061
O49378,Q84JB8,0,3.911828083680291e-10
O65555,Q56XU4,0,0.00012419089034665376
Q9LSE2,Q6NQG3,0,0.0005038036033511162
Q8GW44,C0LGW6,0,0.6082547903060913
Q8LPR5,F4JRR1,0,0.9999986886978149
Q5XEV3,Q9SIQ8,0,0.2873968482017517
Q84JB8,F4IMQ0,0,1.0
Q9LST3,O22873,0,5.492458932110367e-09
Q56XU4,Q8LPR5,0,1.3542926353693474e-06
Q8H157,Q9FNN2,0,3.494661723379977e-05
Q9C8D1,Q9LST3,0,3.568600970282887e-10
Q9M390,Q9SHG7,0,0.9941803216934204
Q9CAK8,O81788,0,0.9803118705749512
Q9M0B0,P82874,0,0.04092194512486458
Q9SY38,Q9C7D7,0,0.01453027967363596
Q93Z42,Q8RY25,0,0.0005605894839391112
Q9FGF5,Q9SY38,0,0.0015126749640330672
Q8LPR2,Q8L4X4,0,0.950571596622467
Q9FFV8,Q6NKQ9,0,3.5258292427897686e-06
F4KIB2,Q93V43,0,0.9980892539024353
Q9LPN5,Q9LU74,0,0.9999899864196777
Q9FZ54,Q2VWA2,0,0.9977332353591919
Q9SCL4,Q9LPN5,0,3.478735965956048e-09
